target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
argus-final,,Q04,csv,4,3,9812,163.48,60.035278,0.851513,174.703815,2.910019,0.017805,4892259793.454545,4898603008,
argus-final,,Q04,csv,8,1,14786,246.328,60.043643,0.855896,279.908275,4.661747,0.018931,4941708567.272727,4950876160,
argus-final,,Q04,csv,8,2,13204,219.968,60.036295,0.941243,260.604456,4.340782,0.019737,4991373312.0,5013524480,
argus-final,,Q04,csv,8,3,12123,201.962,60.048611,0.854815,232.841556,3.877551,0.019207,5165001262.545455,5222592512,
argus-final,,Q05,csv,1,1,151,2.516,60.02529,0.933605,59.980588,0.999255,0.397222,5244929365.333333,5247270912,
argus-final,,Q05,csv,1,2,149,2.477,60.143997,0.931541,60.205725,1.001026,0.404065,5244350122.666667,5247311872,
argus-final,,Q05,csv,1,3,150,2.488,60.285264,0.929289,60.348917,1.001056,0.402326,5244250453.333333,5244682240,
argus-final,,Q05,csv,32,1,904,14.586,62.241328,0.904044,494.704743,7.948171,0.54724,5234277034.666667,5236494336,
argus-final,,Q05,csv,32,2,899,14.471,62.124182,0.90538,493.056396,7.936626,0.54845,5217002496.0,5220470784,
argus-final,,Q05,csv,32,3,903,14.535,62.316945,0.984912,493.970515,7.926745,0.547033,5186985038.769231,5189693440,
argus-final,,Q05,csv,4,1,593,9.829,60.329729,0.929989,239.371113,3.967714,0.403661,5264489472.0,5265498112,
argus-final,,Q05,csv,4,2,518,8.579,60.479751,0.927961,240.371146,3.974407,0.464037,5269821098.666667,5270900736,
argus-final,,Q05,csv,4,3,521,8.638,60.720054,0.839889,240.733947,3.964653,0.462061,5253274158.545455,5254668288,
argus-final,,Q05,csv,8,1,873,14.43,60.6802,0.926837,471.221562,7.765656,0.539773,5275952128.0,5278404608,
argus-final,,Q05,csv,8,2,878,14.537,60.757842,0.925451,471.394432,7.758578,0.536896,5274157056.0,5276921856,
argus-final,,Q05,csv,8,3,878,14.542,60.661868,0.842278,470.670079,7.758912,0.536071,5239182801.454545,5240807424,
argus-final,,Q06,csv,1,1,147,2.44,60.250245,0.845248,60.222855,0.999545,0.409679,5123200465.454545,5138849792,
argus-final,,Q06,csv,1,2,152,2.526,60.169082,0.846543,60.196557,1.000457,0.39603,5122147421.090909,5122494464,
argus-final,,Q06,csv,1,3,150,2.485,60.355263,0.928313,60.417435,1.00103,0.402783,5089693696.0,5090164736,
argus-final,,Q06,csv,32,1,906,14.614,62.306064,0.903302,492.120906,7.898443,0.54318,5077499221.333333,5079896064,
argus-final,,Q06,csv,32,2,913,14.735,62.894507,0.894268,497.005124,7.902202,0.544365,5063379626.666667,5065637888,
argus-final,,Q06,csv,32,3,898,14.47,62.14556,0.905089,491.404802,7.90732,0.547221,5028492970.666667,5031178240,
argus-final,,Q06,csv,4,1,523,8.658,60.7431,0.923863,240.631269,3.961459,0.460098,5110186666.666667,5111242752,
argus-final,,Q06,csv,4,2,529,8.773,60.485806,0.928171,240.070906,3.969045,0.45382,5111882752.0,5114859520,
argus-final,,Q06,csv,4,3,595,9.871,60.463241,0.927566,240.415371,3.976224,0.404059,5109053098.666667,5110104064,
argus-final,,Q06,csv,8,1,873,14.433,60.828852,0.840206,469.447809,7.717519,0.537741,5115275450.181818,5117190144,
argus-final,,Q06,csv,8,2,873,14.436,60.832341,0.924412,468.715722,7.705042,0.536902,5116096853.333333,5119029248,
argus-final,,Q06,csv,8,3,874,14.449,60.709845,0.925504,468.01008,7.708965,0.535481,5080224768.0,5081370624,
argus-final,,Q07,csv,1,1,211,3.516,60.011002,0.933695,59.637822,0.993781,0.282644,4975098197.333333,4988915712,
argus-final,,Q07,csv,1,2,208,3.466,60.00471,0.848987,59.741206,0.995609,0.287217,4963309754.181818,4972384256,
argus-final,,Q07,csv,1,3,201,3.334,60.291401,0.844674,58.936229,0.977523,0.293215,4934454923.636364,4939718656,
argus-final,,Q07,csv,32,1,1306,21.163,61.975274,0.990398,489.740535,7.902192,0.374993,4902680103.384615,4913164288,
argus-final,,Q07,csv,32,2,1302,21.155,61.821302,0.91026,488.668546,7.904533,0.375321,4872370176.0,4877971456,
argus-final,,Q07,csv,32,3,1303,21.275,61.685025,0.912163,487.532641,7.903582,0.374162,4835562496.0,4840960000,
argus-final,,Q07,csv,4,1,813,13.52,60.2627,0.931201,238.286293,3.954126,0.293095,4957395285.333333,4965982208,
argus-final,,Q07,csv,4,2,733,12.129,60.524668,0.927215,239.555714,3.957985,0.326815,4958777002.666667,4970582016,
argus-final,,Q07,csv,4,3,734,12.179,60.405788,0.92882,239.136894,3.958841,0.3258,4944374101.333333,4948119552,
argus-final,,Q07,csv,8,1,1245,20.633,60.575058,0.928626,461.346238,7.616109,0.370559,4966789461.333333,4981272576,
argus-final,,Q07,csv,8,2,1244,20.612,60.746003,0.925388,459.257019,7.560284,0.369178,4935971157.333333,4949725184,
argus-final,,Q07,csv,8,3,1248,20.654,60.744634,0.926088,463.147691,7.624504,0.371112,4908838229.333333,4921827328,
argus-final,,Q10,csv,1,1,2251,37.507,60.01612,0.93444,54.648622,0.910566,0.024277,4787379541.333333,4790702080,
argus-final,,Q10,csv,1,2,2316,38.6,60.000444,0.934927,54.34365,0.905721,0.023464,4790230698.666667,4793663488,
argus-final,,Q10,csv,1,3,2258,37.629,60.005879,0.934917,54.512093,0.908446,0.024142,4796894208.0,4798390272,
argus-final,,Q10,csv,32,1,10383,172.802,60.168339,0.939944,340.134602,5.65305,0.032759,5160340138.666667,5196124160,
argus-final,,Q10,csv,32,2,10902,181.282,60.169771,0.940444,358.052904,5.950711,0.032843,5208976384.0,5216833536,
argus-final,,Q10,csv,32,3,10043,167.01,60.165254,0.9404,329.02354,5.468664,0.032761,5298981546.666667,5322706944,
argus-final,,Q10,csv,4,1,5722,95.319,60.050121,0.936866,164.725709,2.743137,0.028788,4830583466.666667,4861157376,
argus-final,,Q10,csv,4,2,5442,90.667,60.025256,0.85202,157.353181,2.62145,0.028915,4903949405.090909,4941328384,
argus-final,,Q10,csv,4,3,6314,105.199,60.049427,0.937395,182.779611,3.043819,0.028948,4996280320.0,5005697024,
argus-final,,Q10,csv,8,1,8562,141.602,60.469253,0.933551,267.333954,4.42099,0.031223,5056896000.0,5099352064,
argus-final,,Q10,csv,8,2,9619,160.219,60.071935,0.941613,303.971512,5.060125,0.031601,5113052160.0,5122777088,
argus-final,,Q10,csv,8,3,9688,161.326,60.07662,0.856268,305.21078,5.080359,0.031504,5131299002.181818,5137821696,
argus-final,,Q11,csv,1,1,362,6.025,60.078297,0.848563,62.311616,1.037173,0.172132,5277707170.909091,5279375360,
argus-final,,Q11,csv,1,2,362,6.025,60.083257,0.933205,62.242132,1.035931,0.17194,5278139050.666667,5278531584,
argus-final,,Q11,csv,1,3,364,6.051,60.156156,0.932513,62.371625,1.036829,0.171351,5282508800.0,5283770368,
argus-final,,Q11,csv,32,1,1723,28.186,61.595631,0.917188,376.535655,6.113025,0.218535,5201298090.666667,5209403392,
argus-final,,Q11,csv,32,2,1723,28.217,61.379715,0.919905,374.876584,6.1075,0.217572,5168587434.666667,5171630080,
argus-final,,Q11,csv,32,3,1726,28.255,61.570542,0.917032,376.43501,6.113882,0.218097,5167141205.333333,5174931456,
argus-final,,Q11,csv,4,1,1162,19.304,60.305116,0.848437,227.957602,3.780071,0.196177,5296885760.0,5298180096,
argus-final,,Q11,csv,4,2,1154,19.173,60.231413,0.934181,227.208522,3.77226,0.196888,5281827498.666667,5282881536,
argus-final,,Q11,csv,4,3,1157,19.228,60.279009,0.933977,228.050964,3.783257,0.197105,5280530090.666667,5287284736,
argus-final,,Q11,csv,8,1,1657,27.518,60.366168,0.85027,353.834179,5.861465,0.213539,5268807680.0,5271457792,
argus-final,,Q11,csv,8,2,1650,27.395,60.40065,0.935992,352.8255,5.841419,0.213834,5236369408.0,5239259136,
argus-final,,Q11,csv,8,3,1655,27.479,60.311646,0.937208,353.793729,5.866093,0.213773,5210693973.333333,5213458432,
argus-final,,Q12,csv,1,1,148,2.459,60.179676,0.931062,60.185549,1.000098,0.406659,5118213802.666667,5118464000,
argus-final,,Q12,csv,1,2,148,2.465,60.029043,0.848607,59.896843,0.997798,0.404708,5101301760.0,5101506560,
argus-final,,Q12,csv,1,3,150,2.484,60.377563,0.84356,60.306648,0.998825,0.402044,5101616779.636364,5101846528,
argus-final,,Q12,csv,32,1,897,14.482,62.14643,0.905116,494.701271,7.960252,0.551506,5075317418.666667,5079154688,
argus-final,,Q12,csv,32,2,897,14.499,62.213823,0.904251,494.88607,7.9546,0.551712,5062944085.333333,5074100224,
argus-final,,Q12,csv,32,3,896,14.578,62.75266,0.896384,499.236175,7.955618,0.557183,5059222869.333333,5061640192,
argus-final,,Q12,csv,4,1,576,9.556,60.319328,0.930051,239.386801,3.968658,0.415602,5117927765.333333,5121757184,
argus-final,,Q12,csv,4,2,585,9.686,60.637873,0.925203,240.807217,3.971235,0.411636,5105722709.333333,5106892800,
argus-final,,Q12,csv,4,3,596,9.867,60.518074,0.927234,240.359928,3.971705,0.403288,5105527808.0,5106434048,
argus-final,,Q12,csv,8,1,896,14.801,60.704466,0.926455,470.847226,7.756385,0.525499,5115182421.333333,5117693952,
argus-final,,Q12,csv,8,2,873,14.465,60.761946,0.925582,469.801502,7.731838,0.538146,5097588053.333333,5099753472,
argus-final,,Q12,csv,8,3,887,14.697,60.687658,0.926106,471.025866,7.761477,0.531033,5078511616.0,5081006080,
argus-final,,Q13,csv,1,1,170,2.822,60.237439,0.93003,60.231352,0.999899,0.354302,4999659178.666667,5000224768,
argus-final,,Q13,csv,1,2,168,2.799,60.014885,0.848586,59.857946,0.997385,0.356297,5001063703.272727,5001854976,
argus-final,,Q13,csv,1,3,168,2.797,60.061904,0.847997,59.163408,0.985041,0.352163,4985863819.636364,5000187904,
argus-final,,Q13,csv,32,1,1089,17.634,62.400007,0.901382,495.523618,7.941083,0.455026,5022618282.666667,5025013760,
argus-final,,Q13,csv,32,2,1088,17.621,61.97912,0.907755,492.103869,7.939833,0.452301,5024616448.0,5026873344,
argus-final,,Q13,csv,32,3,1093,17.76,61.67649,0.912258,489.471988,7.936119,0.447824,5026506410.666667,5030277120,
argus-final,,Q13,csv,4,1,648,10.747,60.568295,0.926362,240.135938,3.964714,0.37058,5000535381.333333,5001768960,
argus-final,,Q13,csv,4,2,676,11.206,60.326196,0.930338,239.06622,3.962892,0.353648,5004415317.333333,5006163968,
argus-final,,Q13,csv,4,3,681,11.293,60.419229,0.844769,239.377911,3.961949,0.351509,5004367313.454545,5005762560,
argus-final,,Q13,csv,8,1,1043,17.271,60.607181,0.928153,467.377054,7.711579,0.448108,5007756629.333333,5010698240,
argus-final,,Q13,csv,8,2,1037,17.176,60.422808,0.93081,466.184702,7.715376,0.449551,5008488106.666667,5010350080,
argus-final,,Q13,csv,8,3,1052,17.424,60.512665,0.929439,465.972801,7.700418,0.44294,5012644864.0,5014519808,
argus-final,,mix,csv,1,1,240,3.978,60.326692,0.928911,60.053905,0.995478,0.250225,3726596096.0,3727884288,
argus-final,,mix,csv,1,2,240,3.981,60.280623,0.929519,58.830861,0.97595,0.245129,3727920128.0,3733172224,
argus-final,,mix,csv,1,3,260,4.329,60.055243,0.847756,59.905954,0.997514,0.230408,3727435962.181818,3728867328,
argus-final,,mix,csv,32,1,1506,24.614,61.618104,0.913116,485.655574,7.881703,0.32248,3803352746.666667,3808878592,
argus-final,,mix,csv,32,2,1483,24.157,61.734609,0.911675,486.49967,7.880501,0.328051,3820600661.333333,3828342784,
argus-final,,mix,csv,32,3,1534,25.096,61.566655,0.914297,484.69559,7.872696,0.315968,3827449856.0,3834597376,
argus-final,,mix,csv,4,1,868,14.384,60.487567,0.927798,237.125679,3.920238,0.273186,3753561770.666667,3758911488,
argus-final,,mix,csv,4,2,870,14.417,60.710607,0.924514,239.699607,3.948233,0.275517,3756034389.333333,3759218688,
argus-final,,mix,csv,4,3,950,15.727,60.68031,0.924734,239.34981,3.944439,0.251947,3755924138.666667,3760754688,
argus-final,,mix,csv,8,1,1445,23.913,60.668238,0.926882,459.177391,7.568662,0.31777,3784311808.0,3793641472,
argus-final,,mix,csv,8,2,1407,23.336,60.632995,0.927261,459.072182,7.571326,0.326277,3783283029.333333,3790286848,
argus-final,,mix,csv,8,3,1469,24.329,60.753729,0.926287,459.000003,7.555092,0.312457,3794690389.333333,3803557888,
argus-final,,Q01,votable,1,1,5708,95.124,60.00562,0.934812,41.502645,0.691646,0.007271,1385700010.666667,1393188864,
argus-final,,Q01,votable,1,2,5742,95.692,60.005172,0.935309,41.796923,0.696555,0.007279,1408018773.333333,1416024064,
argus-final,,Q01,votable,1,3,5717,95.269,60.009118,0.934728,41.863649,0.697621,0.007323,1425034922.666667,1432571904,
argus-final,,Q01,votable,32,1,31907,531.459,60.051395,0.94546,319.719435,5.324097,0.01002,2338629290.666667,2410090496,
argus-final,,Q01,votable,32,2,33939,565.325,60.05108,0.859663,346.136028,5.764027,0.010199,2501845364.363636,2565918720,
argus-final,,Q01,votable,32,3,31807,529.778,60.040954,0.945962,320.262152,5.334062,0.010069,2656709632.0,2698350592,
argus-final,,Q01,votable,4,1,16882,281.313,60.021721,0.938342,139.728985,2.327974,0.008277,1507205120.0,1554567168,
argus-final,,Q01,votable,4,2,15260,254.292,60.019863,0.938372,128.619144,2.142943,0.008429,1634256554.666667,1676791808,
argus-final,,Q01,votable,4,3,17249,287.461,60.007478,0.938675,142.437354,2.37366,0.008258,1731806890.666667,1752522752,
argus-final,,Q01,votable,8,1,25061,417.588,60.029537,0.857069,226.493733,3.773038,0.009038,1837868869.818182,1892265984,
argus-final,,Q01,votable,8,2,23911,398.456,60.015278,0.943274,216.119088,3.601068,0.009038,1980925952.0,2049363968,
argus-final,,Q01,votable,8,3,26543,442.31,60.021075,0.857343,240.497138,4.006878,0.009061,2128001954.909091,2158546944,
argus-final,,Q02,votable,1,1,158,2.629,60.108676,0.932016,60.049698,0.999019,0.380061,2662168576.0,2662670336,
argus-final,,Q02,votable,1,2,156,2.587,60.303327,0.928829,60.26761,0.999408,0.386331,2662842368.0,2663124992,
argus-final,,Q02,votable,1,3,155,2.576,60.178865,0.846252,60.201227,1.000372,0.388395,2663475013.818182,2664013824,
argus-final,,Q02,votable,32,1,994,16.15,62.371983,0.901876,493.149487,7.906587,0.496126,2659053226.666667,2661036032,
argus-final,,Q02,votable,32,2,992,16.136,62.184657,0.904975,491.869857,7.909827,0.495837,2647798784.0,2650230784,
argus-final,,Q02,votable,32,3,992,16.158,62.107875,0.905981,491.213642,7.90904,0.495175,2634610005.333333,2638077952,
argus-final,,Q02,votable,4,1,565,9.355,60.437819,0.84403,239.550173,3.963581,0.423983,2663149568.0,2664759296,
argus-final,,Q02,votable,4,2,550,9.109,60.598409,0.926021,240.28256,3.965163,0.436877,2652482901.333333,2666192896,
argus-final,,Q02,votable,4,3,558,9.231,60.623141,0.925429,240.407697,3.965609,0.430838,2653114368.0,2654584832,
argus-final,,Q02,votable,8,1,960,15.893,60.54194,0.928823,467.261172,7.717975,0.48673,2672603477.333333,2675294208,
argus-final,,Q02,votable,8,2,966,16.0,60.705396,0.926107,467.707261,7.704542,0.484169,2656725674.666667,2659180544,
argus-final,,Q02,votable,8,3,965,15.948,60.810107,0.924631,468.198401,7.699352,0.48518,2650784085.333333,2665177088,
argus-final,,Q03,votable,1,1,2465,41.072,60.016259,0.933877,52.171929,0.869297,0.021165,2572347050.666667,2577289216,
argus-final,,Q03,votable,1,2,2454,40.894,60.008279,0.934135,52.399599,0.873206,0.021353,2564925098.666667,2569375744,
argus-final,,Q03,votable,1,3,2507,41.734,60.070135,0.933276,52.42953,0.872805,0.020913,2544370005.333333,2572505088,
argus-final,,Q03,votable,32,1,14904,247.684,60.22683,0.852295,406.688389,6.752612,0.027287,3017869870.545455,3087138816,
argus-final,,Q03,votable,32,2,14824,246.691,60.208829,0.936702,408.453202,6.783942,0.027554,3147369130.666667,3191427072,
argus-final,,Q03,votable,32,3,14805,245.819,60.280392,0.93822,410.134182,6.803774,0.027702,3230249642.666667,3252260864,
argus-final,,Q03,votable,4,1,8066,134.411,60.056987,0.937058,188.716738,3.142294,0.023397,2564853077.333333,2579017728,
argus-final,,Q03,votable,4,2,8049,134.139,60.079563,0.936058,189.227814,3.14962,0.023509,2583035221.333333,2594930688,
argus-final,,Q03,votable,4,3,8077,134.42,60.094227,0.850852,188.783771,3.141463,0.023373,2618637591.272727,2629693440,
argus-final,,Q03,votable,8,1,12077,200.988,60.211322,0.937691,308.489237,5.123442,0.025544,2702684501.333333,2732511232,
argus-final,,Q03,votable,8,2,12229,203.512,60.113146,0.853647,312.35381,5.196098,0.025542,2792843450.181818,2815389696,
argus-final,,Q03,votable,8,3,12113,201.64,60.101303,0.939149,311.181995,5.177625,0.02569,2901307050.666667,2939809792,
argus-final,,Q04,votable,1,1,3067,51.106,60.012465,0.849054,50.737429,0.845448,0.016543,3208633250.909091,3215384576,
argus-final,,Q04,votable,1,2,3121,52.001,60.018121,0.933965,50.40091,0.839762,0.016149,3223029418.666667,3227729920,
argus-final,,Q04,votable,1,3,2992,49.861,60.007299,0.93423,50.877204,0.84785,0.017004,3233647957.333333,3237625856,
argus-final,,Q04,votable,32,1,17127,285.034,60.087499,0.94357,372.911085,6.206134,0.021773,3670490794.666667,3695083520,
argus-final,,Q04,votable,32,2,16841,280.263,60.095658,0.939666,367.306881,6.112037,0.02181,3735623680.0,3758747648,
argus-final,,Q04,votable,32,3,17035,283.515,60.096088,0.85472,369.812087,6.15368,0.021709,3804219578.181818,3829948416,
argus-final,,Q04,votable,4,1,9272,154.499,60.033489,0.93711,176.609782,2.941854,0.019048,3277178538.666667,3290464256,
argus-final,,Q04,votable,4,2,9294,154.84,60.031843,0.936752,176.636867,2.942386,0.019005,3317717333.333333,3331641344,
argus-final,,Q04,votable,4,3,9250,154.107,60.034467,0.936621,175.792772,2.928197,0.019005,3348729514.666667,3363610624,
argus-final,,Q04,votable,8,1,13871,231.035,60.042056,0.940617,283.19218,4.716564,0.020416,3403855530.666667,3424075776,
argus-final,,Q04,votable,8,2,13871,231.089,60.050055,0.855901,283.056518,4.713676,0.020406,3459148706.909091,3475230720,
argus-final,,Q04,votable,8,3,13706,228.339,60.04831,0.940434,279.551733,4.655447,0.020396,3570542250.666667,3626708992,
argus-final,,Q05,votable,1,1,150,2.496,60.089537,0.932338,60.00594,0.998609,0.40004,3783555072.0,3783720960,
argus-final,,Q05,votable,1,2,151,2.51,60.157821,0.931152,60.192956,1.000584,0.398629,3784158890.666667,3784740864,
argus-final,,Q05,votable,1,3,150,2.499,60.013999,0.933299,59.934858,0.998681,0.399566,3784822101.333333,3785089024,
argus-final,,Q05,votable,32,1,869,14.014,62.384563,0.901671,478.858753,7.675917,0.551046,3785010858.666667,3788189696,
argus-final,,Q05,votable,32,2,898,14.457,62.459175,0.900999,495.410442,7.931748,0.551682,3768945322.666667,3771932672,
argus-final,,Q05,votable,32,3,897,14.483,62.527253,0.899998,496.228123,7.936189,0.553209,3755246933.333333,3758821376,
argus-final,,Q05,votable,4,1,516,8.543,60.794948,0.922735,241.447419,3.971505,0.467921,3803314858.666667,3805343744,
argus-final,,Q05,votable,4,2,513,8.535,60.30591,0.930216,239.676486,3.974345,0.467206,3808842752.0,3809923072,
argus-final,,Q05,votable,4,3,516,8.535,60.676933,0.924634,241.156097,3.974428,0.467357,3809452373.333333,3810435072,
argus-final,,Q05,votable,8,1,870,14.405,60.892968,0.923904,472.767604,7.763911,0.543411,3819652096.0,3822813184,
argus-final,,Q05,votable,8,2,877,14.502,60.578644,0.928005,470.311507,7.763652,0.536273,3814094506.666667,3819569152,
argus-final,,Q05,votable,8,3,871,14.412,60.481367,0.929354,469.591854,7.76424,0.539141,3787244885.333333,3789033472,
argus-final,,Q06,votable,1,1,150,2.49,60.232365,0.930396,60.276566,1.000734,0.401844,3693729792.0,3695849472,
argus-final,,Q06,votable,1,2,154,2.558,60.196234,0.930887,60.223545,1.000454,0.391062,3679914325.333333,3694743552,
argus-final,,Q06,votable,1,3,151,2.507,60.241826,0.929759,60.260751,1.000314,0.399078,3660579157.333333,3662045184,
argus-final,,Q06,votable,32,1,897,14.548,62.669358,0.897862,493.352319,7.872305,0.550003,3641044992.0,3643740160,
argus-final,,Q06,votable,32,2,900,14.511,62.441792,0.900959,491.891544,7.877601,0.546546,3629910016.0,3632062464,
argus-final,,Q06,votable,32,3,898,14.45,62.353241,0.902131,491.324787,7.879699,0.547132,3613989205.333333,3619897344,
argus-final,,Q06,votable,4,1,515,8.548,60.623945,0.925192,240.836275,3.972626,0.467643,3680952320.0,3682369536,
argus-final,,Q06,votable,4,2,575,9.546,60.464076,0.843728,239.888171,3.96745,0.417197,3686503889.454545,3689480192,
argus-final,,Q06,votable,4,3,589,9.781,60.402012,0.928796,240.115168,3.975284,0.407666,3670962517.333333,3673042944,
argus-final,,Q06,votable,8,1,863,14.283,60.684674,0.926648,466.729145,7.691055,0.540822,3676745386.666667,3680227328,
argus-final,,Q06,votable,8,2,867,14.377,60.827247,0.924864,466.031946,7.661566,0.537522,3683130026.666667,3685298176,
argus-final,,Q06,votable,8,3,871,14.419,60.754083,0.926974,467.170733,7.689536,0.536361,3668859904.0,3670892544,
argus-final,,Q07,votable,1,1,211,3.496,60.352526,0.928402,60.151139,0.996663,0.285076,3559308288.0,3569545216,
argus-final,,Q07,votable,1,2,207,3.431,60.332609,0.928436,60.072172,0.995683,0.290204,3543585792.0,3559227392,
argus-final,,Q07,votable,1,3,206,3.426,60.13481,0.931659,59.867711,0.995558,0.29062,3537020586.666667,3537489920,
argus-final,,Q07,votable,32,1,1303,21.198,61.974124,0.908224,489.491398,7.898319,0.375665,3592902656.0,3601866752,
argus-final,,Q07,votable,32,2,1302,21.215,61.570166,0.914193,486.166742,7.896142,0.3734,3590375765.333333,3599175680,
argus-final,,Q07,votable,32,3,1299,21.203,61.705868,0.912158,487.082216,7.893613,0.374967,3596678485.333333,3607629824,
