target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
egernia-local-equalcpu,,Q03,votable,16,3,22655,188.481,120.263996,0.985301,916.310114,7.619156,0.040446,2948338688.0,2952663040,8
egernia-local-equalcpu,,Q03,votable,32,1,22677,188.454,120.331595,0.985967,960.251266,7.980043,0.042345,2994232149.333333,3002458112,8
egernia-local-equalcpu,,Q03,votable,32,2,22860,189.963,120.384946,0.943668,960.093624,7.975197,0.041999,3009553274.434783,3023781888,8
egernia-local-equalcpu,,Q03,votable,32,3,22735,188.826,120.418292,0.987414,959.533053,7.968333,0.042205,3024593920.0,3032485888,8
egernia-local-equalcpu,,Q03,votable,4,1,12514,104.274,120.047386,0.985995,415.005441,3.457014,0.033163,3021622442.666667,3022483456,8
egernia-local-equalcpu,,Q03,votable,4,2,13258,110.364,120.223137,0.98241,439.961439,3.65954,0.033185,2973678080.0,2974347264,8
egernia-local-equalcpu,,Q03,votable,4,3,13158,109.571,120.148266,0.940286,436.205316,3.630559,0.033151,2973210534.956522,2988007424,8
egernia-local-equalcpu,,Q03,votable,8,1,19229,160.146,120.195314,0.939639,711.918713,5.923016,0.037023,2927110233.043478,2936852480,8
egernia-local-equalcpu,,Q03,votable,8,2,19590,163.06,120.162808,0.939846,718.580357,5.980056,0.036681,2930517214.608696,2931761152,8
egernia-local-equalcpu,,Q03,votable,8,3,19701,163.974,120.147254,0.938834,727.695463,6.056697,0.036937,2894722270.608696,2898014208,8
egernia-local-equalcpu,,Q04,votable,1,1,5424,45.198,120.006547,0.944843,127.932044,1.066042,0.023586,3029791432.347826,3033886720,8
egernia-local-equalcpu,,Q04,votable,1,2,5425,45.204,120.01157,0.941472,127.289727,1.060645,0.023464,2995882963.478261,2996658176,8
egernia-local-equalcpu,,Q04,votable,1,3,5433,45.271,120.011662,0.98493,127.991593,1.066493,0.023558,2992431786.666667,2993033216,8
egernia-local-equalcpu,,Q04,votable,16,1,27887,232.292,120.065605,0.942178,844.156652,7.030795,0.030271,2959145583.304348,2971410432,8
egernia-local-equalcpu,,Q04,votable,16,2,27821,231.79,120.039164,0.986029,852.542729,7.102205,0.030644,2987306666.666667,2993532928,8
egernia-local-equalcpu,,Q04,votable,16,3,24895,207.343,120.076828,0.942965,737.638381,6.143054,0.02963,2980267586.782609,2991738880,8
egernia-local-equalcpu,,Q04,votable,32,1,29591,246.406,120.093102,0.94637,938.629758,7.815851,0.03172,3041208765.217391,3044192256,8
egernia-local-equalcpu,,Q04,votable,32,2,29741,247.682,120.080764,0.947619,944.380017,7.86454,0.031753,3085065883.826087,3085959168,8
egernia-local-equalcpu,,Q04,votable,32,3,29757,247.839,120.074369,0.948434,943.185529,7.855011,0.031696,3084019622.956522,3091312640,8
egernia-local-equalcpu,,Q04,votable,4,1,16568,138.051,120.015393,0.940662,416.296136,3.46869,0.025127,2962022934.26087,2974130176,8
egernia-local-equalcpu,,Q04,votable,4,2,16763,139.671,120.036695,0.940898,420.491221,3.503022,0.025084,2958195311.304348,2968317952,8
egernia-local-equalcpu,,Q04,votable,4,3,16532,137.737,120.027594,0.939603,415.496797,3.461677,0.025133,2921712239.304348,2933088256,8
egernia-local-equalcpu,,Q04,votable,8,1,21979,183.11,120.045212,0.940706,623.185361,5.191255,0.028354,2934349824.0,2935062528,8
egernia-local-equalcpu,,Q04,votable,8,2,22987,191.519,120.053428,0.982472,642.092478,5.348389,0.027933,2908079957.333333,2910302208,8
egernia-local-equalcpu,,Q04,votable,8,3,23539,196.109,120.036832,0.983601,658.655933,5.487115,0.027981,2924400981.333333,2927431680,8
egernia-local-equalcpu,,Q05,votable,1,1,11776,98.129,120.005446,0.988207,115.447859,0.962022,0.009804,3085387605.333333,3098599424,8
egernia-local-equalcpu,,Q05,votable,1,2,12053,100.438,120.003838,0.98558,115.200077,0.95997,0.009558,3075443712.0,3104071680,8
egernia-local-equalcpu,,Q05,votable,1,3,12096,100.793,120.007899,0.984982,115.895353,0.965731,0.009581,3061731498.666667,3069521920,8
egernia-local-equalcpu,,Q05,votable,16,1,52561,437.895,120.031904,0.945158,663.23226,5.525466,0.012618,2964562632.347826,2981421056,8
egernia-local-equalcpu,,Q05,votable,16,2,58073,483.837,120.029913,0.946222,739.242933,6.158823,0.01273,2987476902.956522,2997698560,8
egernia-local-equalcpu,,Q05,votable,16,3,53760,447.917,120.024912,0.947024,679.680178,5.662826,0.012643,2995311660.521739,3005730816,8
egernia-local-equalcpu,,Q05,votable,32,1,57917,482.387,120.08085,0.948743,789.140342,6.571742,0.013625,3046638102.26087,3047690240,8
egernia-local-equalcpu,,Q05,votable,32,2,58678,488.818,120.055503,0.950827,806.004343,6.713598,0.013736,3053404872.347826,3054063616,8
egernia-local-equalcpu,,Q05,votable,32,3,60541,504.32,120.053944,0.950372,829.123897,6.906261,0.013695,3065777819.826087,3066384384,8
egernia-local-equalcpu,,Q05,votable,4,1,30641,255.308,120.017053,0.98552,325.55033,2.712534,0.010625,3028654250.666667,3060776960,8
egernia-local-equalcpu,,Q05,votable,4,2,28685,239.01,120.023101,0.941786,304.052321,2.533282,0.0106,3004533537.391304,3008667648,8
egernia-local-equalcpu,,Q05,votable,4,3,30749,256.217,120.024933,0.941088,325.617889,2.712919,0.01059,2973787180.521739,3004567552,8
egernia-local-equalcpu,,Q05,votable,8,1,43938,366.108,120.026411,0.942012,504.369744,4.202156,0.011479,2960040648.347826,2965381120,8
egernia-local-equalcpu,,Q05,votable,8,2,45901,382.445,120.027709,0.983793,527.699597,4.396481,0.011496,2923193344.0,2956509184,8
egernia-local-equalcpu,,Q05,votable,8,3,36453,303.713,120.043106,0.940864,416.491831,3.469519,0.011425,2939634020.173913,2951163904,8
egernia-local-equalcpu,,Q06,votable,1,1,6558,54.645,120.010179,0.987393,127.16612,1.059628,0.019391,3047890944.0,3058798592,8
egernia-local-equalcpu,,Q06,votable,1,2,6624,55.192,120.017422,0.985368,127.359824,1.061178,0.019227,3048355498.666667,3061436416,8
egernia-local-equalcpu,,Q06,votable,1,3,6605,55.039,120.005007,0.984088,127.109952,1.059205,0.019245,3000546133.333333,3003613184,8
egernia-local-equalcpu,,Q06,votable,16,1,31709,264.13,120.074245,0.943481,795.900909,6.628406,0.0251,3002830669.913043,3012517888,8
egernia-local-equalcpu,,Q06,votable,16,2,27343,227.72,120.077078,0.942294,657.41847,5.474971,0.024043,2983964137.73913,2987823104,8
egernia-local-equalcpu,,Q06,votable,16,3,33567,279.625,120.052217,0.986079,851.514513,7.092868,0.025368,2992383829.333333,3002847232,8
egernia-local-equalcpu,,Q06,votable,32,1,34655,288.607,120.080482,0.945093,933.224937,7.771662,0.026929,3031425024.0,3034660864,8
egernia-local-equalcpu,,Q06,votable,32,2,32748,272.707,120.100845,0.947996,871.742836,7.258424,0.02662,3109082868.869565,3109834752,8
egernia-local-equalcpu,,Q06,votable,32,3,34621,288.353,120.066218,0.947968,935.376598,7.790506,0.027018,3109836710.956522,3110768640,8
egernia-local-equalcpu,,Q06,votable,4,1,19336,161.095,120.036385,0.942491,407.598415,3.395624,0.02108,3008573261.913043,3018981376,8
egernia-local-equalcpu,,Q06,votable,4,2,20111,167.565,120.022627,0.983424,421.891428,3.515099,0.020978,2967174997.333333,2967986176,8
egernia-local-equalcpu,,Q06,votable,4,3,18590,154.881,120.034388,0.940299,390.517727,3.253382,0.021007,2969619589.565217,2974937088,8
egernia-local-equalcpu,,Q06,votable,8,1,23755,197.909,120.03016,0.940834,544.89386,4.539641,0.022938,2949537257.73913,2957488128,8
egernia-local-equalcpu,,Q06,votable,8,2,26696,222.404,120.049779,0.98342,613.26786,5.108446,0.022972,2961942357.333333,2962878464,8
egernia-local-equalcpu,,Q06,votable,8,3,23983,199.784,120.044544,0.940596,548.547734,4.569535,0.022872,2952454144.0,2967027712,8
egernia-local-equalcpu,,Q07,votable,1,1,9201,76.667,120.012792,0.944802,120.286826,1.002283,0.013073,3108977975.652174,3117604864,8
egernia-local-equalcpu,,Q07,votable,1,2,9179,76.484,120.011237,0.984988,120.933205,1.007682,0.013175,3065348437.333333,3073171456,8
egernia-local-equalcpu,,Q07,votable,1,3,9168,76.39,120.015895,0.985042,120.492138,1.003968,0.013143,3070540970.666667,3079217152,8
egernia-local-equalcpu,,Q07,votable,16,1,44251,368.651,120.040921,0.942848,754.722282,6.287208,0.017055,2975245178.434783,2988097536,8
egernia-local-equalcpu,,Q07,votable,16,2,43825,365.086,120.043052,0.943983,748.424012,6.23463,0.017078,2987663538.086957,2994061312,8
egernia-local-equalcpu,,Q07,votable,16,3,43007,358.283,120.037833,0.98621,731.34128,6.09259,0.017005,3014340096.0,3022352384,8
egernia-local-equalcpu,,Q07,votable,32,1,48423,403.335,120.071197,0.948467,893.113115,7.438196,0.018444,3084241341.217391,3101540352,8
egernia-local-equalcpu,,Q07,votable,32,2,48909,407.417,120.049273,0.948495,900.483861,7.500952,0.018411,3098660685.913043,3112804352,8
egernia-local-equalcpu,,Q07,votable,32,3,46520,387.481,120.070536,0.950595,849.681761,7.076522,0.018265,3134540755.478261,3146690560,8
egernia-local-equalcpu,,Q07,votable,4,1,25879,215.633,120.02829,0.9844,369.761665,3.080621,0.014288,3013169322.666667,3020984320,8
egernia-local-equalcpu,,Q07,votable,4,2,25959,216.311,120.015172,0.942317,370.639719,3.088274,0.014278,3018457088.0,3024314368,8
egernia-local-equalcpu,,Q07,votable,4,3,26529,221.056,120.011815,0.940809,379.334447,3.160809,0.014299,2991949556.869565,2992787456,8
egernia-local-equalcpu,,Q07,votable,8,1,34081,283.975,120.014397,0.984761,528.966652,4.407527,0.015521,2992501760.0,2994974720,8
egernia-local-equalcpu,,Q07,votable,8,2,35826,298.498,120.028279,0.940814,554.591024,4.620503,0.01548,2972457583.304348,2980859904,8
egernia-local-equalcpu,,Q07,votable,8,3,33779,281.447,120.028737,0.941621,525.7677,4.380349,0.015565,2968079849.73913,2982068224,8
egernia-local-equalcpu,,Q10,votable,1,1,3462,28.85,120.001813,0.945711,137.777316,1.148127,0.039797,3135184183.652174,3136303104,8
egernia-local-equalcpu,,Q10,votable,1,2,3461,28.838,120.014377,0.986565,137.766409,1.147916,0.039805,3121661269.333333,3136016384,8
egernia-local-equalcpu,,Q10,votable,1,3,3462,28.843,120.0308,0.942861,137.791037,1.147964,0.039801,3100995049.73913,3103252480,8
egernia-local-equalcpu,,Q10,votable,16,1,16108,134.124,120.110571,0.941642,901.636404,7.50672,0.055974,2983467631.304348,2997624832,8
egernia-local-equalcpu,,Q10,votable,16,2,16321,135.919,120.09168,0.943419,918.113125,7.645102,0.056253,3004375396.173913,3009359872,8
egernia-local-equalcpu,,Q10,votable,16,3,16225,135.12,120.088305,0.942955,910.010019,7.57784,0.056087,3009194963.478261,3018866688,8
egernia-local-equalcpu,,Q10,votable,32,1,16160,134.494,120.159936,0.944944,934.235971,7.774937,0.057812,3080041160.347826,3091787776,8
egernia-local-equalcpu,,Q10,votable,32,2,16072,133.779,120.144289,0.945892,918.856509,7.647942,0.057171,3091715828.869565,3102294016,8
egernia-local-equalcpu,,Q10,votable,32,3,16218,134.975,120.169268,0.947765,956.939619,7.963264,0.059005,3134992384.0,3142057984,8
egernia-local-equalcpu,,Q10,votable,4,1,9672,80.566,120.061374,0.985626,439.455679,3.660259,0.045436,3085793621.333333,3112751104,8
egernia-local-equalcpu,,Q10,votable,4,2,10088,84.03,120.06026,0.985167,455.57822,3.79458,0.04516,3056357546.666667,3071111168,8
egernia-local-equalcpu,,Q10,votable,4,3,10078,83.955,120.065176,0.941192,455.84355,3.796634,0.045232,3029196621.913043,3051184128,8
egernia-local-equalcpu,,Q10,votable,8,1,13454,112.072,120.075873,0.941066,681.286392,5.673799,0.050638,3004517865.73913,3017072640,8
egernia-local-equalcpu,,Q10,votable,8,2,14090,117.362,120.082161,0.983746,715.813329,5.96103,0.050803,2990352042.666667,3022721024,8
egernia-local-equalcpu,,Q10,votable,8,3,14282,118.959,120.062468,0.940145,727.963713,6.063208,0.050971,2966524972.521739,2967130112,8
egernia-local-equalcpu,,Q11,votable,1,1,212,1.764,120.199945,0.986737,70.228338,0.584263,0.331266,3138188117.333333,3143307264,8
egernia-local-equalcpu,,Q11,votable,1,2,216,1.798,120.137891,0.985983,71.299028,0.593477,0.330088,3138678442.666667,3140243456,8
egernia-local-equalcpu,,Q11,votable,1,3,213,1.773,120.106989,0.984275,69.907731,0.582045,0.328205,3095500970.666667,3106308096,8
egernia-local-equalcpu,,Q11,votable,16,1,1965,16.288,120.653979,0.979458,815.390875,6.758094,0.414957,3077397333.333333,3094360064,8
egernia-local-equalcpu,,Q11,votable,16,2,1950,16.207,120.364595,0.981565,803.407864,6.674786,0.412004,3084383061.333333,3110457344,8
egernia-local-equalcpu,,Q11,votable,16,3,1936,16.049,120.642791,0.938457,803.057564,6.65649,0.414802,3120912294.956522,3146199040,8
egernia-local-equalcpu,,Q11,votable,32,1,2083,17.164,121.380565,0.934578,907.917422,7.479924,0.43587,3200486355.478261,3234263040,8
egernia-local-equalcpu,,Q11,votable,32,2,2065,17.022,121.503087,0.977012,899.763543,7.405273,0.435721,3228547925.333333,3262976000,8
egernia-local-equalcpu,,Q11,votable,32,3,2087,17.29,120.970162,0.941356,915.521589,7.56816,0.438678,3233300480.0,3294593024,8
egernia-local-equalcpu,,Q11,votable,4,1,1050,8.736,120.272255,0.983491,359.74545,2.991093,0.342615,3106923690.666667,3118690304,8
egernia-local-equalcpu,,Q11,votable,4,2,1016,8.461,120.111316,0.940447,348.374405,2.90043,0.342888,3061546295.652174,3065401344,8
egernia-local-equalcpu,,Q11,votable,4,3,1061,8.815,120.755873,0.935017,363.487884,3.010105,0.34259,3061398305.391304,3067908096,8
egernia-local-equalcpu,,Q11,votable,8,1,1715,14.258,120.28673,0.937546,663.192979,5.513434,0.386701,3025265174.26087,3036057600,8
egernia-local-equalcpu,,Q11,votable,8,2,1769,14.704,120.338635,0.937745,686.432099,5.704171,0.388034,3041051336.347826,3062120448,8
egernia-local-equalcpu,,Q11,votable,8,3,1762,14.653,120.269231,0.979867,692.284869,5.756126,0.392897,3024586922.666667,3034894336,8
egernia-local-equalcpu,,Q12,votable,1,1,12708,105.896,120.004524,0.944183,113.419398,0.945126,0.008925,3168422155.130435,3169189888,8
egernia-local-equalcpu,,Q12,votable,1,2,12858,107.146,120.00438,0.942422,114.515669,0.954262,0.008906,3162869403.826087,3164069888,8
egernia-local-equalcpu,,Q12,votable,1,3,12791,106.586,120.006407,0.942876,114.105557,0.950829,0.008921,3165270372.173913,3166502912,8
egernia-local-equalcpu,,Q12,votable,16,1,58448,486.941,120.042602,0.942194,694.413838,5.784728,0.011881,3037931787.130435,3042123776,8
egernia-local-equalcpu,,Q12,votable,16,2,52676,438.864,120.03546,0.945087,624.851517,5.205558,0.011862,3066560333.913043,3072528384,8
egernia-local-equalcpu,,Q12,votable,16,3,57789,481.476,120.025025,0.989966,688.973768,5.740251,0.011922,3067958442.666667,3068715008,8
egernia-local-equalcpu,,Q12,votable,32,1,59179,492.934,120.065401,0.947936,760.708262,6.335782,0.012854,3095246758.956522,3096649728,8
egernia-local-equalcpu,,Q12,votable,32,2,62112,517.441,120.063346,0.994216,803.837069,6.695108,0.012942,3128686762.666667,3131490304,8
egernia-local-equalcpu,,Q12,votable,32,3,60646,505.185,120.053517,0.952123,784.333472,6.533199,0.012933,3156293008.695652,3157127168,8
egernia-local-equalcpu,,Q12,votable,4,1,35697,297.459,120.014172,0.942583,348.846677,2.906712,0.009772,3130224818.086957,3133370368,8
egernia-local-equalcpu,,Q12,votable,4,2,34703,289.15,120.022419,0.985486,343.276412,2.860102,0.009892,3127875242.666667,3135365120,8
egernia-local-equalcpu,,Q12,votable,4,3,30195,251.606,120.015483,0.940848,300.640447,2.505014,0.009957,3087138281.73913,3088834560,8
egernia-local-equalcpu,,Q12,votable,8,1,48418,403.437,120.023579,0.985179,524.011517,4.365905,0.010823,3085253973.333333,3098759168,8
egernia-local-equalcpu,,Q12,votable,8,2,50150,417.831,120.026724,0.941986,544.760699,4.538662,0.010863,3043491127.652174,3043942400,8
egernia-local-equalcpu,,Q12,votable,8,3,50063,417.134,120.020242,0.942037,543.204913,4.525944,0.01085,3037119176.347826,3037659136,8
egernia-local-equalcpu,,Q13,votable,1,1,530,4.408,120.243694,0.986905,343.720042,2.858529,0.648528,3166167722.666667,3169533952,8
egernia-local-equalcpu,,Q13,votable,1,2,537,4.474,120.02984,0.944155,342.954711,2.857245,0.638649,3182522368.0,3189850112,8
egernia-local-equalcpu,,Q13,votable,1,3,534,4.45,120.002767,0.943117,342.938897,2.857758,0.642208,3159010081.391304,3162042368,8
egernia-local-equalcpu,,Q13,votable,16,1,1213,9.999,121.355591,0.938201,970.311386,7.995605,0.799927,3295014733.913043,3326042112,8
egernia-local-equalcpu,,Q13,votable,16,2,1224,10.124,120.900317,0.942728,966.659792,7.995511,0.789755,3311518230.26087,3331989504,8
egernia-local-equalcpu,,Q13,votable,16,3,1226,10.127,121.062929,0.941832,967.855646,7.994649,0.789442,3300064389.565217,3330756608,8
egernia-local-equalcpu,,Q13,votable,32,1,1214,9.96,121.948185,0.946235,974.99208,7.995134,0.803124,3540189362.086957,3581554688,8
egernia-local-equalcpu,,Q13,votable,32,2,1224,10.017,122.314978,0.985677,978.029868,7.995994,0.799044,3522757973.333333,3552165888,8
egernia-local-equalcpu,,Q13,votable,32,3,1220,9.968,122.450811,0.943367,979.183483,7.996545,0.802609,3567485462.26087,3597930496,8
egernia-local-equalcpu,,Q13,votable,4,1,1185,9.851,120.523539,0.983055,938.113938,7.783657,0.791657,3192688128.0,3212623872,8
egernia-local-equalcpu,,Q13,votable,4,2,1193,9.924,120.37696,0.940525,938.179201,7.793677,0.786403,3167902319.304348,3175067648,8
egernia-local-equalcpu,,Q13,votable,4,3,1200,9.976,120.382406,0.941337,937.171078,7.784951,0.780976,3159066000.695652,3184693248,8
egernia-local-equalcpu,,Q13,votable,8,1,1211,10.05,120.908123,0.97892,965.27343,7.983528,0.797088,3204726101.333333,3223826432,8
egernia-local-equalcpu,,Q13,votable,8,2,1218,10.099,120.663645,0.982665,963.568426,7.985574,0.791107,3201480874.666667,3219615744,8
egernia-local-equalcpu,,Q13,votable,8,3,1224,10.151,120.592692,0.982664,962.874358,7.984517,0.786662,3205655210.666667,3220189184,8
egernia-local-equalcpu,,mix,votable,1,1,6731,56.088,120.007575,0.938194,127.039786,1.058598,0.018874,2898413835.130435,2925842432,8
egernia-local-equalcpu,,mix,votable,1,2,6710,55.916,120.001135,0.980125,126.290158,1.052408,0.018821,2900671829.333333,2901729280,8
egernia-local-equalcpu,,mix,votable,1,3,6827,56.888,120.007411,0.977912,126.806736,1.056658,0.018574,2839633237.333333,2910314496,8
egernia-local-equalcpu,,mix,votable,16,1,33776,281.356,120.216261,0.983172,813.359753,6.765805,0.024081,3038409045.333333,3048992768,8
egernia-local-equalcpu,,mix,votable,16,2,34314,285.733,120.112709,0.985116,839.394195,6.988388,0.024462,3045839360.0,3059077120,8
egernia-local-equalcpu,,mix,votable,16,3,34634,288.436,120.164829,0.942619,847.471229,7.052573,0.024469,3108165186.782609,3119517696,8
egernia-local-equalcpu,,mix,votable,32,1,35097,292.08,120.265792,0.945072,900.728079,7.489479,0.025664,3238598032.695652,3260530688,8
egernia-local-equalcpu,,mix,votable,32,2,36159,300.89,120.24959,0.94621,946.741639,7.873138,0.026183,3296891948.521739,3305107456,8
egernia-local-equalcpu,,mix,votable,32,3,35623,296.619,120.184516,0.949216,929.322893,7.732468,0.026088,3384251970.782609,3393921024,8
egernia-local-equalcpu,,mix,votable,4,1,21180,176.306,120.136778,0.936015,423.853629,3.528092,0.020012,2848207204.173913,2849251328,8
egernia-local-equalcpu,,mix,votable,4,2,20838,173.614,120.070202,0.935695,425.075668,3.540226,0.020399,2840003984.695652,2848890880,8
egernia-local-equalcpu,,mix,votable,4,3,20214,168.361,120.098705,0.935606,408.439814,3.400868,0.020206,2851675447.652174,2853433344,8
egernia-local-equalcpu,,mix,votable,8,1,28387,236.353,120.134116,0.937087,628.875971,5.234783,0.022154,2882927749.565217,2891337728,8
egernia-local-equalcpu,,mix,votable,8,2,29291,243.976,120.123023,0.938608,656.160639,5.462405,0.022401,2926727168.0,2956046336,8
egernia-local-equalcpu,,mix,votable,8,3,28219,234.912,120.140531,0.938747,626.318297,5.213214,0.022195,2958871507.478261,2978521088,8
