target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
dachs-scaling3,24,Q01,votable,8,2,1133,18.813,60.347389,0.916669,129.784693,2.150626,0.11455,841588053.333333,844394496,
dachs-scaling3,24,Q01,votable,8,3,1141,18.953,60.453994,0.91507,129.590718,2.143625,0.113576,844854272.0,849240064,
dachs-scaling3,24,Q11,votable,32,1,314,4.859,66.697678,0.980658,110.867226,1.662235,0.35308,1102257298.285714,1154768896,
dachs-scaling3,24,Q11,votable,32,2,296,4.767,62.619168,0.883733,104.331799,1.666132,0.352472,1104798378.666667,1151385600,
dachs-scaling3,24,Q11,votable,32,3,322,4.891,71.912452,0.909365,120.472052,1.67526,0.374137,1120935058.285714,1165373440,
dachs-scaling3,24,Q11,votable,8,1,279,4.573,61.02652,0.906687,94.668199,1.551263,0.339313,1009992021.333333,1053769728,
dachs-scaling3,24,Q11,votable,8,2,262,4.311,60.780482,0.992781,88.218135,1.451422,0.33671,1047149331.692308,1068507136,
dachs-scaling3,24,Q11,votable,8,3,274,4.504,60.831609,0.909536,93.008418,1.528949,0.339447,1052575061.333333,1088192512,
egernia-scaling3,24,Q01,csv,32,1,43435,723.612,60.125266,0.93471,339.688598,5.649681,0.007821,1165170346.666667,1165885440,4
egernia-scaling3,24,Q01,csv,32,2,43001,716.279,60.168407,0.934674,340.441322,5.658141,0.007917,1165625002.666667,1166495744,4
egernia-scaling3,24,Q01,csv,32,3,43039,716.724,60.132958,0.93566,339.795874,5.650743,0.007895,1168298666.666667,1172189184,4
egernia-scaling3,24,Q01,csv,8,1,35683,594.607,60.090465,0.934435,217.448023,3.618678,0.006094,1165099349.333333,1165873152,4
egernia-scaling3,24,Q01,csv,8,2,35774,596.082,60.09183,0.84928,215.923047,3.593218,0.006036,1164355397.818182,1165737984,4
egernia-scaling3,24,Q01,csv,8,3,35107,584.952,60.068659,0.934497,209.095486,3.480941,0.005956,1164608853.333333,1177370624,4
