target,tier,query_class,response_format,concurrency,repetition,requests,rps,window_seconds,coverage,cpu_seconds,cpu_cores,cpu_seconds_per_request,mem_mean_bytes,mem_peak_bytes,api_workers
egernia-local,,Q06,votable,4,2,15095,125.778,120.028901,0.973403,318.931889,2.657126,0.021128,1524441088.0,1525223424,1
egernia-local,,Q06,votable,4,3,15271,127.219,120.047725,0.972977,321.726858,2.679991,0.021068,1524895061.333333,1526038528,1
egernia-local,,Q06,votable,8,1,16420,136.789,120.054477,0.973579,369.172215,3.075039,0.022483,1540474197.333333,1553629184,1
egernia-local,,Q06,votable,8,2,16374,136.401,120.043325,0.932475,367.336477,3.060033,0.022434,1541710536.347826,1555677184,1
egernia-local,,Q06,votable,8,3,16337,136.097,120.040388,0.974397,365.232491,3.04258,0.022356,1540538368.0,1541214208,1
egernia-local,,Q07,votable,1,1,9095,75.779,120.019381,0.931029,117.728059,0.980909,0.012944,1545463362.782609,1545957376,1
egernia-local,,Q07,votable,1,2,9094,75.782,120.001424,0.973254,117.752668,0.981261,0.012948,1546081109.333333,1549426688,1
egernia-local,,Q07,votable,1,3,9122,76.01,120.010761,0.972561,117.795066,0.981538,0.012913,1544399701.333333,1547112448,1
egernia-local,,Q07,votable,16,1,18854,157.056,120.067428,0.974644,297.24728,2.47567,0.015766,1552157866.666667,1562591232,1
egernia-local,,Q07,votable,16,2,18808,156.66,120.060106,0.97449,296.634499,2.470717,0.015772,1551639893.333333,1552334848,1
egernia-local,,Q07,votable,16,3,18751,156.165,120.088964,0.974131,296.905587,2.47238,0.015834,1552188245.333333,1555492864,1
egernia-local,,Q07,votable,32,1,17828,148.382,120.14888,0.930705,288.945971,2.404899,0.016207,1553414054.956522,1554214912,1
egernia-local,,Q07,votable,32,2,17853,148.594,120.181501,0.973133,288.639368,2.401695,0.016168,1554538666.666667,1559805952,1
egernia-local,,Q07,votable,32,3,17812,148.239,120.202144,0.930589,289.516076,2.408577,0.016254,1554867778.782609,1555681280,1
egernia-local,,Q07,votable,4,1,18961,157.989,120.019609,0.930855,273.634629,2.279916,0.014431,1540573451.130435,1541234688,1
egernia-local,,Q07,votable,4,2,18903,157.497,120.038043,0.931037,272.864831,2.273153,0.014435,1539015546.434783,1552781312,1
egernia-local,,Q07,votable,4,3,18993,158.254,120.036674,0.930959,274.60413,2.287669,0.014458,1534976356.173913,1536094208,1
egernia-local,,Q07,votable,8,1,19606,163.264,120.087793,0.973557,301.858368,2.513647,0.015396,1548915370.666667,1549291520,1
egernia-local,,Q07,votable,8,2,19610,163.379,120.041043,0.931599,301.796715,2.514113,0.01539,1549638789.565217,1550307328,1
egernia-local,,Q07,votable,8,3,19575,163.091,120.031863,0.97426,302.003075,2.516024,0.015428,1551103829.333333,1564053504,1
egernia-local,,Q10,votable,1,1,3420,28.496,120.018082,0.97369,135.528983,1.129238,0.039628,1556832256.0,1567858688,1
egernia-local,,Q10,votable,1,2,3447,28.722,120.012924,0.972626,135.815644,1.131675,0.039401,1556277930.666667,1556738048,1
egernia-local,,Q10,votable,1,3,3426,28.548,120.009359,0.930332,135.677573,1.130558,0.039602,1558481341.217391,1568448512,1
egernia-local,,Q10,votable,16,1,9879,82.25,120.12354,0.931457,463.284613,3.856735,0.046896,1569271273.73913,1571196928,1
egernia-local,,Q10,votable,16,2,9882,82.279,120.152761,0.931034,465.032131,3.870341,0.047059,1574203035.826087,1583976448,1
