target,server,query_class,response_format,concurrency,repetition,requests,error_fraction,rps,latency_p50_s,latency_p95_s,ttfb_p95_s,mean_response_bytes,generator_cpu_peak,generator_guard_ok,tier
argus-scaling3,argus,Q05,votable,32,2,1102,0.0,17.899,1.775526,1.990263,1.987652,8099.8,0.03,True,24
argus-scaling3,argus,Q05,votable,32,3,1143,0.0,18.532,1.679162,1.944324,1.941603,8023.2,0.03,True,24
argus-scaling3,argus,Q05,votable,8,1,1116,0.0,18.479,0.41105,0.521766,0.518306,8205.9,0.025,True,24
argus-scaling3,argus,Q05,votable,8,2,1119,0.0,18.538,0.412388,0.551456,0.54863,8152.9,0.025,True,24
argus-scaling3,argus,Q05,votable,8,3,1097,0.0,18.158,0.416689,0.556681,0.553893,8072.2,0.02,True,24
argus-scaling3,argus,Q11,votable,32,1,2018,0.0,33.131,0.961728,1.036317,0.78696,3958677.2,0.51,True,24
argus-scaling3,argus,Q11,votable,32,2,2013,0.0,33.056,0.965275,1.039382,0.794418,3958087.7,0.525,True,24
argus-scaling3,argus,Q11,votable,32,3,2015,0.0,33.058,0.96237,1.031411,0.784741,3958954.3,0.515,True,24
argus-scaling3,argus,Q11,votable,8,1,1930,0.0,32.069,0.24381,0.290555,0.025295,3958712.9,0.69,False,24
argus-scaling3,argus,Q11,votable,8,2,1933,0.0,32.097,0.243797,0.289934,0.025177,3957764.1,0.675,False,24
argus-scaling3,argus,Q11,votable,8,3,1931,0.0,32.066,0.243799,0.290344,0.025125,3958301.3,0.69,False,24
argus-scaling3,argus,Q13,votable,32,1,1344,0.0,21.9,1.444614,1.625232,1.621796,5210.8,0.025,True,24
argus-scaling3,argus,Q13,votable,32,2,1373,0.0,22.364,1.423994,1.587926,1.584275,5211.3,0.035,True,24
argus-scaling3,argus,Q13,votable,32,3,1356,0.0,22.114,1.437525,1.601697,1.598433,5211.2,0.035,True,24
argus-scaling3,argus,Q13,votable,8,1,1247,0.0,20.606,0.376389,0.512236,0.50899,5211.0,0.03,True,24
argus-scaling3,argus,Q13,votable,8,2,1305,0.0,21.573,0.368704,0.444296,0.441957,5211.7,0.025,True,24
argus-scaling3,argus,Q13,votable,8,3,1220,0.0,20.206,0.384864,0.519142,0.51662,5211.3,0.03,True,24
argus-scaling3,argus,mix,votable,32,1,1818,0.0,29.714,1.087806,1.470097,1.465988,60333.0,0.045,True,24
argus-scaling3,argus,mix,votable,32,2,1780,0.0,29.168,1.125395,1.466871,1.464258,60348.4,0.045,True,24
argus-scaling3,argus,mix,votable,32,3,1885,0.0,30.943,1.050071,1.410219,1.407359,60407.6,0.04,True,24
argus-scaling3,argus,mix,votable,8,1,1765,0.0,29.224,0.3887,0.523874,0.520476,57144.0,0.05,True,24
argus-scaling3,argus,mix,votable,8,2,1794,0.0,29.703,0.389471,0.514376,0.51081,59844.8,0.055,True,24
argus-scaling3,argus,mix,votable,8,3,1806,0.0,29.862,0.390648,0.52487,0.522086,61095.6,0.055,True,24
dachs-scaling3,dachs,Q01,csv,32,1,1055,0.0,17.164,1.863905,2.012726,2.012202,978.0,0.025,True,24
dachs-scaling3,dachs,Q01,csv,32,2,1046,0.0,16.956,1.879501,2.019008,2.018538,978.0,0.025,True,24
dachs-scaling3,dachs,Q01,csv,32,3,1048,0.0,17.079,1.875361,2.010827,2.010313,978.0,0.015,True,24
dachs-scaling3,dachs,Q01,csv,8,1,1141,0.0,18.897,0.432999,0.513698,0.513262,978.0,0.015,True,24
dachs-scaling3,dachs,Q01,csv,8,2,1133,0.0,18.752,0.436032,0.519324,0.518863,978.0,0.015,True,24
dachs-scaling3,dachs,Q01,csv,8,3,1148,0.0,19.055,0.431624,0.515497,0.51504,978.0,0.02,True,24
dachs-scaling3,dachs,Q05,csv,32,1,745,0.0,11.983,2.607455,2.96245,2.961978,3677.8,0.02,True,24
dachs-scaling3,dachs,Q05,csv,32,2,736,0.0,11.926,2.66838,2.946754,2.946314,3673.1,0.02,True,24
dachs-scaling3,dachs,Q05,csv,32,3,763,0.0,12.25,2.582478,2.866304,2.865838,3842.5,0.02,True,24
dachs-scaling3,dachs,Q05,csv,8,1,625,0.0,10.328,0.750859,1.002655,1.002191,3733.6,0.015,True,24
dachs-scaling3,dachs,Q05,csv,8,2,639,0.0,10.54,0.735173,0.966841,0.966369,3814.7,0.015,True,24
dachs-scaling3,dachs,Q05,csv,8,3,633,0.0,10.439,0.738325,0.99097,0.99054,3855.2,0.015,True,24
dachs-scaling3,dachs,Q11,csv,32,1,271,0.0,4.37,7.434087,12.459696,10.189081,2919221.2,0.03,True,24
dachs-scaling3,dachs,Q11,csv,32,2,280,0.0,4.274,7.219691,12.129056,9.544489,2918363.8,0.03,True,24
dachs-scaling3,dachs,Q11,csv,32,3,291,0.0,4.362,7.578325,11.872412,9.387827,2918061.4,0.025,True,24
dachs-scaling3,dachs,Q11,csv,8,1,259,0.0,4.206,2.028006,2.528133,2.333364,2918610.3,0.015,True,24
dachs-scaling3,dachs,Q11,csv,8,2,251,0.0,4.166,2.054387,2.502178,2.298272,2919062.8,0.02,True,24
dachs-scaling3,dachs,Q11,csv,8,3,254,0.0,4.154,2.068386,2.389955,2.207162,2918444.9,0.02,True,24
dachs-scaling3,dachs,Q13,csv,32,1,804,0.0,12.954,2.457321,2.738112,2.737696,2301.0,0.02,True,24
dachs-scaling3,dachs,Q13,csv,32,2,804,0.0,12.901,2.450293,2.743172,2.7426,2301.4,0.02,True,24
dachs-scaling3,dachs,Q13,csv,32,3,812,0.0,13.106,2.434383,2.703481,2.70299,2299.5,0.02,True,24
dachs-scaling3,dachs,Q13,csv,8,1,810,0.0,13.414,0.59813,0.842187,0.841745,2301.0,0.015,True,24
dachs-scaling3,dachs,Q13,csv,8,2,812,0.0,13.419,0.592296,0.865412,0.864957,2300.6,0.01,True,24
dachs-scaling3,dachs,Q13,csv,8,3,830,0.0,13.734,0.593092,0.841229,0.840739,2299.6,0.015,True,24
dachs-scaling3,dachs,mix,csv,32,1,734,0.0,11.75,2.66205,3.181773,3.181399,43363.7,0.02,True,24
dachs-scaling3,dachs,mix,csv,32,2,733,0.0,11.739,2.701892,3.173152,3.172695,40552.1,0.015,True,24
dachs-scaling3,dachs,mix,csv,32,3,735,0.0,11.785,2.688813,3.182275,3.181824,42380.9,0.02,True,24
dachs-scaling3,dachs,mix,csv,8,1,736,0.0,12.162,0.633317,1.080042,1.079602,42390.3,0.015,True,24
dachs-scaling3,dachs,mix,csv,8,2,737,0.0,12.156,0.649269,1.0893,1.088829,42726.7,0.015,True,24
dachs-scaling3,dachs,mix,csv,8,3,752,0.0,12.39,0.609595,1.083438,1.082995,44803.7,0.015,True,24
dachs-scaling3,dachs,Q01,votable,32,1,1024,0.0,16.626,1.91881,2.072769,2.072336,4706.0,0.015,True,24
dachs-scaling3,dachs,Q01,votable,32,2,1027,0.0,16.816,1.894028,2.055034,2.054555,4706.0,0.015,True,24
dachs-scaling3,dachs,Q01,votable,32,3,1024,0.0,16.68,1.921194,2.056106,2.055655,4706.0,0.02,True,24
dachs-scaling3,dachs,Q01,votable,8,1,1141,0.0,18.94,0.422601,0.522311,0.521882,4706.0,0.02,True,24
dachs-scaling3,dachs,Q01,votable,8,2,1122,0.0,18.619,0.432561,0.524391,0.52394,4706.0,0.02,True,24
dachs-scaling3,dachs,Q01,votable,8,3,1132,0.0,18.807,0.430351,0.51191,0.511489,4706.0,0.015,True,24
dachs-scaling3,dachs,Q05,votable,32,1,706,0.0,11.401,2.777585,3.070927,3.07046,10675.1,0.015,True,24
dachs-scaling3,dachs,Q05,votable,32,2,707,0.0,11.366,2.754614,3.063134,3.062665,10587.2,0.02,True,24
dachs-scaling3,dachs,Q05,votable,32,3,726,0.0,11.624,2.710526,3.012201,3.011751,10800.7,0.015,True,24
dachs-scaling3,dachs,Q05,votable,8,1,621,0.0,10.261,0.763753,1.005947,1.005475,10639.7,0.01,True,24
dachs-scaling3,dachs,Q05,votable,8,2,630,0.0,10.414,0.748601,0.973732,0.973265,10731.8,0.01,True,24
dachs-scaling3,dachs,Q05,votable,8,3,639,0.0,10.547,0.732973,0.989596,0.989127,10762.1,0.01,True,24
dachs-scaling3,dachs,Q11,votable,32,1,300,0.0,4.583,7.212654,11.19416,9.24276,3496939.1,0.035,True,24
dachs-scaling3,dachs,Q11,votable,32,2,313,0.0,4.813,7.007564,10.615547,8.725631,3498200.7,0.03,True,24
dachs-scaling3,dachs,Q11,votable,32,3,300,0.0,4.809,7.192426,9.706184,8.166219,3498124.9,0.035,True,24
dachs-scaling3,dachs,Q11,votable,8,1,282,0.0,4.563,1.825437,2.205666,2.088026,3497738.3,0.02,True,24
dachs-scaling3,dachs,Q11,votable,8,2,278,0.0,4.594,1.826063,2.186073,1.995892,3500833.1,0.02,True,24
dachs-scaling3,dachs,Q11,votable,8,3,282,0.0,4.605,1.858615,2.22796,2.034044,3498229.2,0.02,True,24
dachs-scaling3,dachs,Q13,votable,32,1,805,0.0,12.912,2.45903,2.73789,2.737429,5751.0,0.02,True,24
dachs-scaling3,dachs,Q13,votable,32,2,807,0.0,12.958,2.439056,2.737741,2.737316,5751.0,0.02,True,24
dachs-scaling3,dachs,Q13,votable,32,3,805,0.0,12.946,2.464462,2.742606,2.742138,5751.0,0.02,True,24
dachs-scaling3,dachs,Q13,votable,8,1,784,0.0,12.959,0.617889,0.895778,0.895385,5751.0,0.015,True,24
dachs-scaling3,dachs,Q13,votable,8,2,798,0.0,13.148,0.609149,0.87376,0.873288,5751.0,0.015,True,24
dachs-scaling3,dachs,Q13,votable,8,3,801,0.0,13.207,0.599755,0.862082,0.861659,5751.0,0.02,True,24
dachs-scaling3,dachs,mix,votable,32,1,732,0.0,11.739,2.669349,3.153804,3.153361,58018.8,0.015,True,24
dachs-scaling3,dachs,mix,votable,32,2,737,0.0,11.729,2.670867,3.20351,3.203072,53860.1,0.02,True,24
dachs-scaling3,dachs,mix,votable,32,3,738,0.0,11.773,2.666859,3.165321,3.164848,56434.3,0.02,True,24
dachs-scaling3,dachs,mix,votable,8,1,741,0.0,12.222,0.634446,1.054624,1.054214,56250.3,0.015,True,24
dachs-scaling3,dachs,mix,votable,8,2,740,0.0,12.233,0.678619,1.043831,1.043381,57186.5,0.015,True,24
dachs-scaling3,dachs,mix,votable,8,3,741,0.0,12.217,0.626502,1.058215,1.057633,58637.3,0.015,True,24
egernia-scaling3,egernia,Q01,csv,32,1,43616,0.0,726.536,0.043654,0.061309,0.058312,1835.0,0.26,True,24
egernia-scaling3,egernia,Q01,csv,32,2,43484,0.0,724.227,0.04081,0.070218,0.066764,1835.0,0.305,True,24
egernia-scaling3,egernia,Q01,csv,32,3,43568,0.0,725.805,0.045608,0.070644,0.067226,1835.0,0.3,True,24
egernia-scaling3,egernia,Q01,csv,8,1,37973,0.0,632.739,0.01009,0.021762,0.020653,1835.0,0.29,True,24
egernia-scaling3,egernia,Q01,csv,8,2,37420,0.0,622.946,0.012888,0.017267,0.016229,1835.0,0.32,True,24
egernia-scaling3,egernia,Q01,csv,8,3,46155,0.0,769.177,0.009878,0.016302,0.015331,1835.0,0.31,True,24
egernia-scaling3,egernia,Q05,csv,32,1,40838,0.0,680.194,0.045186,0.069449,0.06615,3893.8,0.25,True,24
egernia-scaling3,egernia,Q05,csv,32,2,40818,0.0,679.771,0.04355,0.074551,0.070895,3877.3,0.29,True,24
egernia-scaling3,egernia,Q05,csv,32,3,41309,0.0,687.886,0.03421,0.102405,0.097983,3851.6,0.29,True,24
egernia-scaling3,egernia,Q05,csv,8,1,31999,0.0,533.211,0.010552,0.029871,0.028428,3884.0,0.27,True,24
egernia-scaling3,egernia,Q05,csv,8,2,39365,0.0,655.97,0.013163,0.018475,0.017449,3877.8,0.365,True,24
egernia-scaling3,egernia,Q05,csv,8,3,31909,0.0,531.744,0.010542,0.02991,0.028465,3856.9,0.31,True,24
egernia-scaling3,egernia,Q11,csv,32,1,3836,0.0,63.486,0.391101,0.982837,0.867349,2994567.5,0.235,True,24
egernia-scaling3,egernia,Q11,csv,32,2,3779,0.0,62.752,0.474399,0.918424,0.847616,2993433.3,0.22,True,24
egernia-scaling3,egernia,Q11,csv,32,3,3951,0.0,65.445,0.314574,1.052639,0.92795,2993854.3,0.255,True,24
egernia-scaling3,egernia,Q11,csv,8,1,3653,0.0,60.769,0.120146,0.216853,0.182433,2994275.8,0.23,True,24
egernia-scaling3,egernia,Q11,csv,8,2,3116,0.0,51.758,0.113894,0.283125,0.211499,2993051.1,0.225,True,24
egernia-scaling3,egernia,Q11,csv,8,3,3110,0.0,51.721,0.15419,0.243444,0.194911,2992908.1,0.18,True,24
egernia-scaling3,egernia,Q13,csv,32,1,3104,0.0,51.356,0.617202,0.837774,0.836915,2264.3,0.035,True,24
egernia-scaling3,egernia,Q13,csv,32,2,3110,0.0,51.53,0.621698,0.82359,0.822949,2264.2,0.035,True,24
egernia-scaling3,egernia,Q13,csv,32,3,3117,0.0,51.523,0.532405,1.046857,1.045643,2264.7,0.035,True,24
egernia-scaling3,egernia,Q13,csv,8,1,2811,0.0,46.728,0.173265,0.209311,0.208704,2264.1,0.035,True,24
egernia-scaling3,egernia,Q13,csv,8,2,2787,0.0,46.322,0.17464,0.208837,0.208185,2264.5,0.035,True,24
egernia-scaling3,egernia,Q13,csv,8,3,2800,0.0,46.557,0.173959,0.208644,0.20793,2264.3,0.035,True,24
egernia-scaling3,egernia,mix,csv,32,1,36699,0.0,611.051,0.051467,0.082046,0.07647,42912.9,0.26,True,24
egernia-scaling3,egernia,mix,csv,32,2,36520,0.0,608.084,0.051305,0.076716,0.071668,42563.4,0.265,True,24
egernia-scaling3,egernia,mix,csv,32,3,36540,0.0,608.662,0.051226,0.076851,0.071877,42788.8,0.275,True,24
egernia-scaling3,egernia,mix,csv,8,1,29906,0.0,498.288,0.013887,0.027467,0.025763,43038.3,0.24,True,24
egernia-scaling3,egernia,mix,csv,8,2,27274,0.0,454.459,0.013267,0.034367,0.032104,42390.8,0.23,True,24
egernia-scaling3,egernia,mix,csv,8,3,36529,0.0,608.727,0.012551,0.018794,0.017309,43212.9,0.31,True,24
egernia-scaling3,egernia,Q01,votable,32,1,43106,0.0,718.041,0.046267,0.064147,0.061016,2682.0,0.305,True,24
egernia-scaling3,egernia,Q01,votable,32,2,43252,0.0,720.363,0.03737,0.084046,0.07999,2682.0,0.305,True,24
egernia-scaling3,egernia,Q01,votable,32,3,43032,0.0,716.878,0.041345,0.071,0.067521,2682.0,0.27,True,24
egernia-scaling3,egernia,Q01,votable,8,1,45714,0.0,761.777,0.009948,0.016349,0.015368,2682.0,0.365,True,24
egernia-scaling3,egernia,Q01,votable,8,2,43394,0.0,723.115,0.012241,0.017115,0.016121,2682.0,0.395,True,24
egernia-scaling3,egernia,Q01,votable,8,3,47733,0.0,795.415,0.009891,0.012255,0.011393,2682.0,0.37,True,24
egernia-scaling3,egernia,Q05,votable,32,1,39970,0.0,665.784,0.046988,0.064371,0.061326,6957.2,0.24,True,24
egernia-scaling3,egernia,Q05,votable,32,2,40034,0.0,666.895,0.043544,0.076937,0.073326,6930.4,0.255,True,24
egernia-scaling3,egernia,Q05,votable,32,3,40054,0.0,667.032,0.046083,0.070825,0.067403,6905.8,0.27,True,24
egernia-scaling3,egernia,Q05,votable,8,1,38021,0.0,633.522,0.010195,0.023992,0.022729,6971.1,0.325,True,24
egernia-scaling3,egernia,Q05,votable,8,2,31790,0.0,529.729,0.015422,0.023654,0.022418,6930.4,0.325,True,24
egernia-scaling3,egernia,Q05,votable,8,3,40472,0.0,674.393,0.011278,0.017787,0.016782,6893.0,0.34,True,24
egernia-scaling3,egernia,Q11,votable,32,1,2944,0.0,48.845,0.538223,1.391475,1.332433,3955337.3,0.235,True,24
egernia-scaling3,egernia,Q11,votable,32,2,3480,0.0,57.474,0.37715,1.116639,0.889248,3954284.2,0.28,True,24
egernia-scaling3,egernia,Q11,votable,32,3,3105,0.0,51.108,0.421063,1.490607,1.402668,3954433.0,0.29,True,24
egernia-scaling3,egernia,Q11,votable,8,1,2917,0.0,48.513,0.136055,0.288612,0.222344,3955302.1,0.23,True,24
egernia-scaling3,egernia,Q11,votable,8,2,2655,0.0,44.119,0.156438,0.294228,0.230702,3954208.5,0.195,True,24
egernia-scaling3,egernia,Q11,votable,8,3,2768,0.0,46.051,0.173676,0.276748,0.224587,3954137.9,0.22,True,24
egernia-scaling3,egernia,Q13,votable,32,1,3106,0.0,51.346,0.600896,0.929005,0.928599,4628.1,0.035,True,24
egernia-scaling3,egernia,Q13,votable,32,2,3107,0.0,51.413,0.584015,0.979766,0.978776,4628.4,0.03,True,24
egernia-scaling3,egernia,Q13,votable,32,3,3104,0.0,51.225,0.58026,0.97162,0.97094,4628.7,0.03,True,24
egernia-scaling3,egernia,Q13,votable,8,1,2807,0.0,46.668,0.172825,0.208192,0.207644,4628.1,0.03,True,24
egernia-scaling3,egernia,Q13,votable,8,2,2799,0.0,46.566,0.17388,0.208052,0.207432,4628.5,0.035,True,24
egernia-scaling3,egernia,Q13,votable,8,3,2803,0.0,46.608,0.17399,0.209075,0.208498,4628.2,0.035,True,24
egernia-scaling3,egernia,mix,votable,32,1,35437,0.0,590.009,0.04754,0.094934,0.087553,58379.0,0.3,True,24
egernia-scaling3,egernia,mix,votable,32,2,35345,0.0,588.725,0.052224,0.082161,0.075058,57911.6,0.245,True,24
egernia-scaling3,egernia,mix,votable,32,3,35268,0.0,587.123,0.050503,0.087431,0.080847,58684.1,0.25,True,24
egernia-scaling3,egernia,mix,votable,8,1,32279,0.0,537.874,0.012382,0.027794,0.025864,58809.8,0.275,True,24
egernia-scaling3,egernia,mix,votable,8,2,26499,0.0,441.529,0.013703,0.035151,0.032534,58081.1,0.35,True,24
egernia-scaling3,egernia,mix,votable,8,3,34249,0.0,570.673,0.013203,0.022346,0.020351,58856.4,0.3,True,24
argus-scaling3,argus,Q01,csv,32,1,32211,0.0,536.469,0.054304,0.064231,0.052701,1003.0,0.39,True,8
argus-scaling3,argus,Q01,csv,32,2,33621,0.0,559.982,0.054813,0.064928,0.053232,1003.0,0.4,True,8
argus-scaling3,argus,Q01,csv,32,3,32492,0.0,541.1,0.054811,0.064612,0.053083,1003.0,0.395,True,8
argus-scaling3,argus,Q01,csv,8,1,24452,0.0,407.438,0.017817,0.021789,0.017155,1003.0,0.35,True,8
argus-scaling3,argus,Q01,csv,8,2,23976,0.0,399.469,0.017832,0.021747,0.017044,1003.0,0.355,True,8
argus-scaling3,argus,Q01,csv,8,3,25744,0.0,428.983,0.017781,0.021725,0.017017,1003.0,0.355,True,8
argus-scaling3,argus,Q05,csv,32,1,921,0.0,14.881,2.145935,2.286767,2.282114,3836.1,0.03,True,8
argus-scaling3,argus,Q05,csv,32,2,923,0.0,14.888,2.148121,2.241154,2.235772,3759.5,0.03,True,8
argus-scaling3,argus,Q05,csv,32,3,915,0.0,14.767,2.160424,2.255198,2.249282,3860.3,0.035,True,8
argus-scaling3,argus,Q05,csv,8,1,881,0.0,14.611,0.548333,0.575741,0.57203,3878.9,0.02,True,8
argus-scaling3,argus,Q05,csv,8,2,888,0.0,14.709,0.545738,0.574612,0.570486,3855.8,0.025,True,8
argus-scaling3,argus,Q05,csv,8,3,885,0.0,14.634,0.545166,0.58634,0.583093,3883.5,0.02,True,8
argus-scaling3,argus,Q11,csv,32,1,1709,0.0,28.006,1.137991,1.217903,0.935066,2996251.3,0.355,True,8
argus-scaling3,argus,Q11,csv,32,2,1712,0.0,28.038,1.139813,1.21791,0.930446,2995246.7,0.385,True,8
argus-scaling3,argus,Q11,csv,32,3,1705,0.0,27.903,1.141694,1.226615,0.93749,2996111.8,0.35,True,8
argus-scaling3,argus,Q11,csv,8,1,1642,0.0,27.29,0.293165,0.332865,0.043142,2996104.8,0.49,True,8
argus-scaling3,argus,Q11,csv,8,2,1645,0.0,27.308,0.292387,0.334934,0.043445,2995465.6,0.49,True,8
argus-scaling3,argus,Q11,csv,8,3,1645,0.0,27.322,0.29281,0.336503,0.04373,2995512.3,0.465,True,8
argus-scaling3,argus,Q13,csv,32,1,1088,0.0,17.633,1.799976,1.980605,1.975161,2264.5,0.03,True,8
argus-scaling3,argus,Q13,csv,32,2,1089,0.0,17.649,1.809463,2.000851,1.994527,2264.5,0.03,True,8
argus-scaling3,argus,Q13,csv,32,3,1082,0.0,17.61,1.807511,1.97883,1.973495,2264.1,0.025,True,8
argus-scaling3,argus,Q13,csv,8,1,1044,0.0,17.302,0.453147,0.556711,0.551417,2264.1,0.02,True,8
argus-scaling3,argus,Q13,csv,8,2,1033,0.0,17.101,0.461425,0.553278,0.548941,2264.9,0.02,True,8
argus-scaling3,argus,Q13,csv,8,3,1039,0.0,17.204,0.458599,0.555308,0.551549,2264.1,0.025,True,8
argus-scaling3,argus,mix,csv,32,1,1514,0.0,24.679,1.312985,1.718019,1.711652,41671.4,0.03,True,8
argus-scaling3,argus,mix,csv,32,2,1478,0.0,24.06,1.362884,1.727053,1.721769,42449.0,0.035,True,8
argus-scaling3,argus,mix,csv,32,3,1543,0.0,25.164,1.295675,1.652495,1.647333,43968.0,0.035,True,8
argus-scaling3,argus,mix,csv,8,1,1446,0.0,23.97,0.49683,0.574961,0.569089,42013.9,0.045,True,8
argus-scaling3,argus,mix,csv,8,2,1418,0.0,23.485,0.497806,0.573981,0.568557,43222.5,0.05,True,8
argus-scaling3,argus,mix,csv,8,3,1464,0.0,24.234,0.491783,0.573816,0.568315,42320.5,0.04,True,8
argus-scaling3,argus,Q01,votable,32,1,33201,0.0,553.032,0.054512,0.064543,0.05311,2254.0,0.375,True,8
argus-scaling3,argus,Q01,votable,32,2,33360,0.0,555.625,0.05451,0.065424,0.05344,2254.0,0.4,True,8
argus-scaling3,argus,Q01,votable,32,3,32010,0.0,532.645,0.054757,0.066566,0.054287,2254.0,0.385,True,8
argus-scaling3,argus,Q01,votable,8,1,24704,0.0,411.638,0.017877,0.021672,0.017113,2254.0,0.35,True,8
argus-scaling3,argus,Q01,votable,8,2,23704,0.0,394.941,0.017873,0.021737,0.017052,2254.0,0.355,True,8
argus-scaling3,argus,Q01,votable,8,3,25523,0.0,425.316,0.017804,0.021586,0.016984,2254.0,0.36,True,8
argus-scaling3,argus,Q05,votable,32,1,914,0.0,14.718,2.163779,2.249742,2.244642,8103.5,0.025,True,8
argus-scaling3,argus,Q05,votable,32,2,906,0.0,14.588,2.170394,2.246508,2.242927,7970.7,0.03,True,8
argus-scaling3,argus,Q05,votable,32,3,909,0.0,14.629,2.164203,2.270564,2.264649,8157.2,0.03,True,8
argus-scaling3,argus,Q05,votable,8,1,883,0.0,14.597,0.547016,0.570465,0.566622,8149.1,0.04,True,8
argus-scaling3,argus,Q05,votable,8,2,857,0.0,14.189,0.547281,0.582826,0.573599,8127.6,0.02,True,8
argus-scaling3,argus,Q05,votable,8,3,881,0.0,14.573,0.548465,0.571852,0.568643,8173.5,0.02,True,8
argus-scaling3,argus,Q11,votable,32,1,1342,0.0,21.858,1.458327,1.562223,1.184362,3958651.1,0.39,True,8
argus-scaling3,argus,Q11,votable,32,2,1343,0.0,21.984,1.450975,1.561656,1.19455,3958035.5,0.435,True,8
argus-scaling3,argus,Q11,votable,32,3,1349,0.0,21.991,1.445476,1.565282,1.191238,3958636.6,0.42,True,8
argus-scaling3,argus,Q11,votable,8,1,1299,0.0,21.568,0.369104,0.427685,0.042992,3958404.3,0.5,True,8
argus-scaling3,argus,Q11,votable,8,2,1296,0.0,21.502,0.370594,0.430717,0.043179,3957839.4,0.52,True,8
argus-scaling3,argus,Q11,votable,8,3,1296,0.0,21.469,0.370541,0.428588,0.042795,3958879.0,0.5,True,8
argus-scaling3,argus,Q13,votable,32,1,1081,0.0,17.496,1.811688,1.981121,1.976474,5211.5,0.025,True,8
argus-scaling3,argus,Q13,votable,32,2,1087,0.0,17.655,1.803644,2.001047,1.996213,5211.6,0.03,True,8
argus-scaling3,argus,Q13,votable,32,3,1078,0.0,17.503,1.81338,1.983334,1.97761,5211.2,0.03,True,8
argus-scaling3,argus,Q13,votable,8,1,1037,0.0,17.201,0.456688,0.557539,0.553241,5211.2,0.025,True,8
argus-scaling3,argus,Q13,votable,8,2,1033,0.0,17.107,0.463855,0.554995,0.550148,5211.9,0.02,True,8
argus-scaling3,argus,Q13,votable,8,3,1044,0.0,17.275,0.451152,0.554739,0.550005,5211.1,0.03,True,8
argus-scaling3,argus,mix,votable,32,1,1500,0.0,24.432,1.338734,1.760713,1.75277,57541.9,0.045,True,8
argus-scaling3,argus,mix,votable,32,2,1474,0.0,24.026,1.366475,1.720383,1.71473,59187.7,0.045,True,8
argus-scaling3,argus,mix,votable,32,3,1531,0.0,25.118,1.307669,1.684699,1.677209,61166.0,0.035,True,8
argus-scaling3,argus,mix,votable,8,1,1415,0.0,23.418,0.500799,0.585757,0.578261,58737.7,0.04,True,8
argus-scaling3,argus,mix,votable,8,2,1402,0.0,23.19,0.500776,0.582079,0.575906,60340.1,0.045,True,8
argus-scaling3,argus,mix,votable,8,3,1448,0.0,23.969,0.495831,0.580641,0.575417,59003.2,0.05,True,8
dachs-scaling3,dachs,Q01,csv,32,1,1005,0.0,16.298,1.942507,2.095107,2.09469,978.0,0.02,True,8
dachs-scaling3,dachs,Q01,csv,32,2,1020,0.0,16.541,1.927103,2.081414,2.080966,978.0,0.015,True,8
dachs-scaling3,dachs,Q01,csv,32,3,994,0.0,16.132,1.964861,2.130658,2.130177,978.0,0.02,True,8
dachs-scaling3,dachs,Q01,csv,8,1,1088,0.0,18.039,0.450941,0.531112,0.530686,978.0,0.015,True,8
dachs-scaling3,dachs,Q01,csv,8,2,1088,0.0,18.03,0.451241,0.532522,0.53209,978.0,0.015,True,8
dachs-scaling3,dachs,Q01,csv,8,3,1077,0.0,17.889,0.454827,0.54163,0.54105,978.0,0.02,True,8
dachs-scaling3,dachs,Q05,csv,32,1,512,0.0,8.158,3.876,4.17576,4.175294,3747.7,0.02,True,8
dachs-scaling3,dachs,Q05,csv,32,2,515,0.0,8.12,3.832521,4.134397,4.133925,3889.3,0.015,True,8
dachs-scaling3,dachs,Q05,csv,32,3,512,0.0,8.179,3.887673,4.177002,4.176541,3883.1,0.025,True,8
dachs-scaling3,dachs,Q05,csv,8,1,483,0.0,7.926,0.993231,1.226116,1.225677,3695.6,0.015,True,8
dachs-scaling3,dachs,Q05,csv,8,2,488,0.0,8.045,0.979649,1.222025,1.22158,3835.1,0.015,True,8
dachs-scaling3,dachs,Q05,csv,8,3,498,0.0,8.209,0.956511,1.190629,1.190172,3691.2,0.015,True,8
dachs-scaling3,dachs,Q11,csv,32,1,277,0.0,4.285,7.608826,11.832221,9.424061,2918567.3,0.03,True,8
dachs-scaling3,dachs,Q11,csv,32,2,257,0.0,4.266,8.641722,12.489985,10.023665,2918685.3,0.035,True,8
dachs-scaling3,dachs,Q11,csv,32,3,286,0.0,4.437,6.791445,12.069962,9.863548,2919854.0,0.035,True,8
dachs-scaling3,dachs,Q11,csv,8,1,249,0.0,4.064,2.114673,2.571281,2.346691,2918054.0,0.025,True,8
dachs-scaling3,dachs,Q11,csv,8,2,252,0.0,4.109,2.092833,2.598011,2.411159,2918052.1,0.025,True,8
dachs-scaling3,dachs,Q11,csv,8,3,253,0.0,4.132,2.101002,2.58536,2.361071,2917951.5,0.03,True,8
dachs-scaling3,dachs,Q13,csv,32,1,608,0.0,9.767,3.283914,3.635696,3.635229,2300.7,0.015,True,8
dachs-scaling3,dachs,Q13,csv,32,2,612,0.0,9.739,3.24111,3.576282,3.575806,2300.8,0.015,True,8
dachs-scaling3,dachs,Q13,csv,32,3,614,0.0,9.708,3.261847,3.591338,3.590859,2299.5,0.015,True,8
